SPN name,SPN,FMI,source
Inverter OverloadFault Code 9,518399,12,DCU_ECU
Battery OverheatingFault Code 17,518383,4,DCU_ECU
DC-DC Converter MalfunctionFault Code 28,518493,2,DCU_ECU
Traction Control System FailureFault Code 23,518493,12,DCU_ECU
Vehicle Speed Sensor FaultFault Code 23,518493,10,DCU_ECU
Powertrain Communication TimeoutFault Code 30,518494,2,DCU_ECU
Brake Pressure Sensor ErrorFault Code 9,518494,12,DCU_ECU
Drive Motor OverloadFault Code 10,518494,10,DCU_ECU
Battery Cooling System ErrorFault Code 20,518494,13,DCU_ECU
DC-DC Converter MalfunctionFault Code 7,518493,13,DCU_ECU
Isolation Fault DetectedFault Code 28,518715,18,DCU_ECU
Isolation Fault DetectedFault Code 28,518715,1,DCU_ECU
DC-DC Converter MalfunctionFault Code 30,518543,2,DCU_ECU
DC-DC Converter MalfunctionFault Code 30,518546,2,DCU_ECU
Brake Pressure Sensor ErrorFault Code 17,518547,2,DCU_ECU
Vehicle Speed Sensor FaultFault Code 12,518548,8,DCU_ECU
Vehicle Speed Sensor FaultFault Code 23,518549,2,DCU_ECU
Battery State of Charge ErrorFault Code 26,518600,12,DCU_ECU
Regenerative Braking ErrorFault Code 20,518549,8,DCU_ECU
Inverter OverloadFault Code 8,518546,8,DCU_ECU
Traction Control System FailureFault Code 17,518548,2,DCU_ECU
Charge Port Communication ErrorFault Code 19,518543,8,DCU_ECU
DC-DC Converter MalfunctionFault Code 19,518716,2,DCU_ECU
Regenerative Braking ErrorFault Code 28,518547,8,DCU_ECU
DC-DC Converter MalfunctionFault Code 19,518716,8,DCU_ECU
Drive Motor OverloadFault Code 1,518717,2,DCU_ECU
Drive Motor OverloadFault Code 1,518717,8,DCU_ECU
Drive Motor OverloadFault Code 1,518717,31,DCU_ECU
HVAC System FaultFault Code 9,518718,14,DCU_ECU
Brake Pressure Sensor ErrorFault Code 30,518719,14,DCU_ECU
Battery Cell ImbalanceFault Code 28,518720,11,DCU_ECU
Charge Port Communication ErrorFault Code 5,515002,2,DCU_ECU
Battery Cell ImbalanceFault Code 29,515001,2,DCU_ECU
DC-DC Converter MalfunctionFault Code 21,400013,12,DCU_ECU
Battery OverheatingFault Code 31,400013,22,DCU_ECU
HVAC System FaultFault Code 6,518502,2,DCU_ECU
High Voltage DisconnectFault Code 12,518503,2,DCU_ECU
High Voltage DisconnectFault Code 13,518502,8,DCU_ECU
Brake Pressure Sensor ErrorFault Code 28,518502,15,DCU_ECU
Battery Cell ImbalanceFault Code 22,518503,8,DCU_ECU
DC-DC Converter MalfunctionFault Code 9,518503,15,DCU_ECU
Brake Pressure Sensor ErrorFault Code 5,518504,8,DCU_ECU
Thermal Management System FailureFault Code 19,518504,15,DCU_ECU
Vehicle Speed Sensor FaultFault Code 1,518505,8,DCU_ECU
Brake Pressure Sensor ErrorFault Code 16,518504,2,DCU_ECU
Thermal Management System FailureFault Code 4,518505,15,DCU_ECU
Charge Port Communication ErrorFault Code 31,518506,8,DCU_ECU
HVAC System FaultFault Code 11,518506,15,DCU_ECU
Brake Pressure Sensor ErrorFault Code 18,518507,8,DCU_ECU
Charge Port Communication ErrorFault Code 25,518507,15,DCU_ECU
Regenerative Braking ErrorFault Code 27,518675,8,DCU_ECU
Regenerative Braking ErrorFault Code 28,518505,2,DCU_ECU
Charging Station MismatchFault Code 6,518506,2,DCU_ECU
Vehicle Speed Sensor FaultFault Code 2,518507,2,DCU_ECU
Battery State of Charge ErrorFault Code 24,518636,15,DCU_ECU
Battery State of Charge ErrorFault Code 7,518635,2,DCU_ECU
Drive Motor OverloadFault Code 11,518675,2,DCU_ECU
Regenerative Braking ErrorFault Code 31,518673,11,DCU_ECU
Traction Control System FailureFault Code 14,518364,14,DCU_ECU
Charging Station MismatchFault Code 14,518365,14,DCU_ECU
Thermal Management System FailureFault Code 12,518370,11,DCU_ECU
DC-DC Converter MalfunctionFault Code 26,518371,11,DCU_ECU
Battery OverheatingFault Code 27,518498,13,DCU_ECU
Battery OverheatingFault Code 27,518498,10,DCU_ECU
HVAC System FaultFault Code 24,518713,2,DCU_ECU
Isolation Fault DetectedFault Code 25,518712,2,DCU_ECU
Brake Pressure Sensor ErrorFault Code 10,518712,8,DCU_ECU
Charging Station MismatchFault Code 3,518713,8,DCU_ECU
Motor Controller FaultFault Code 23,518674,15,DCU_ECU
Battery Cell ImbalanceFault Code 18,518674,8,DCU_ECU
HVAC System FaultFault Code 18,518674,2,DCU_ECU
Charge Port Communication ErrorFault Code 14,518683,13,DCU_ECU
Inverter OverloadFault Code 26,518684,13,DCU_ECU
DC-DC Converter MalfunctionFault Code 30,518691,13,DCU_ECU
Isolation Fault DetectedFault Code 2,518692,13,DCU_ECU
HVAC System FaultFault Code 2,518685,13,DCU_ECU
Battery Cell ImbalanceFault Code 19,518686,13,DCU_ECU
Electric Drive Unit OvercurrentFault Code 6,518687,13,DCU_ECU
Inverter OverloadFault Code 8,518688,13,DCU_ECU
Inverter OverloadFault Code 30,518689,13,DCU_ECU
Battery State of Charge ErrorFault Code 5,518690,13,DCU_ECU
Battery State of Charge ErrorFault Code 21,518697,13,DCU_ECU
Charge Port Communication ErrorFault Code 9,518699,13,DCU_ECU
Electric Drive Unit OvercurrentFault Code 31,518698,13,DCU_ECU
Isolation Fault DetectedFault Code 31,518701,13,DCU_ECU
Charge Port Communication ErrorFault Code 29,518677,13,DCU_ECU
Inverter OverloadFault Code 10,518703,13,DCU_ECU
Traction Control System FailureFault Code 5,518702,13,DCU_ECU
Battery State of Charge ErrorFault Code 23,518700,13,DCU_ECU
Powertrain Communication TimeoutFault Code 3,518705,13,DCU_ECU
Electric Drive Unit OvercurrentFault Code 7,518707,13,DCU_ECU
Brake Pressure Sensor ErrorFault Code 3,518706,13,DCU_ECU
Inverter OverloadFault Code 14,518696,13,DCU_ECU
Drive Motor OverloadFault Code 27,518709,13,DCU_ECU
Charge Port Communication ErrorFault Code 12,518711,13,DCU_ECU
Battery Cell ImbalanceFault Code 4,518710,13,DCU_ECU
Traction Control System FailureFault Code 15,518678,13,DCU_ECU
Charging Station MismatchFault Code 6,518708,13,DCU_ECU
Battery State of Charge ErrorFault Code 13,518704,13,DCU_ECU
Inverter OverloadFault Code 25,518679,13,DCU_ECU
Vehicle Speed Sensor FaultFault Code 7,518680,13,DCU_ECU
Electric Drive Unit OvercurrentFault Code 24,518681,13,DCU_ECU
Battery State of Charge ErrorFault Code 6,518682,13,DCU_ECU
Battery OverheatingFault Code 11,518551,12,DCU_ECU
High Voltage DisconnectFault Code 23,518552,12,DCU_ECU
High Voltage DisconnectFault Code 28,518553,12,DCU_ECU
Vehicle Speed Sensor FaultFault Code 12,518554,12,DCU_ECU
DC-DC Converter MalfunctionFault Code 11,518555,12,DCU_ECU
Isolation Fault DetectedFault Code 2,518556,12,DCU_ECU
Motor Controller FaultFault Code 21,518557,12,DCU_ECU
Charging Station MismatchFault Code 14,518558,12,DCU_ECU
Traction Control System FailureFault Code 28,518559,12,DCU_ECU
Traction Control System FailureFault Code 12,518560,12,DCU_ECU
Charging Station MismatchFault Code 8,518561,12,DCU_ECU
Battery Cooling System ErrorFault Code 31,518562,12,DCU_ECU
High Voltage DisconnectFault Code 12,518563,12,DCU_ECU
Isolation Fault DetectedFault Code 27,518564,12,DCU_ECU
High Voltage DisconnectFault Code 4,518565,12,DCU_ECU
Drive Motor OverloadFault Code 25,518566,12,DCU_ECU
Inverter OverloadFault Code 17,518567,12,DCU_ECU
DC-DC Converter MalfunctionFault Code 4,518568,12,DCU_ECU
Charge Port Communication ErrorFault Code 6,518569,12,DCU_ECU
Battery Cooling System ErrorFault Code 1,518570,12,DCU_ECU
Electric Drive Unit OvercurrentFault Code 7,518571,12,DCU_ECU
Battery Cooling System ErrorFault Code 7,518572,12,DCU_ECU
DC-DC Converter MalfunctionFault Code 31,518573,12,DCU_ECU
Charging Station MismatchFault Code 20,518574,12,DCU_ECU
Powertrain Communication TimeoutFault Code 23,518575,12,DCU_ECU
Traction Control System FailureFault Code 3,518576,12,DCU_ECU
HVAC System FaultFault Code 3,518577,12,DCU_ECU
Powertrain Communication TimeoutFault Code 21,518578,12,DCU_ECU
Isolation Fault DetectedFault Code 31,518579,12,DCU_ECU
Isolation Fault DetectedFault Code 14,518580,12,DCU_ECU
Regenerative Braking ErrorFault Code 27,518581,12,DCU_ECU
Inverter OverloadFault Code 27,518582,12,DCU_ECU
Battery Cooling System ErrorFault Code 17,518550,12,DCU_ECU
Inverter OverloadFault Code 19,518639,10,DCU_ECU
Inverter OverloadFault Code 19,518639,2,DCU_ECU
Inverter OverloadFault Code 19,518639,12,DCU_ECU
DC-DC Converter MalfunctionFault Code 23,518722,14,DCU_ECU
Charging Station MismatchFault Code 12,518721,2,DCU_ECU
Battery Cooling System ErrorFault Code 17,518640,12,DCU_ECU
Regenerative Braking ErrorFault Code 25,518641,12,DCU_ECU
Electric Drive Unit OvercurrentFault Code 30,518642,12,DCU_ECU
Battery Cooling System ErrorFault Code 5,518643,12,DCU_ECU
Brake Pressure Sensor ErrorFault Code 16,518644,12,DCU_ECU
Battery Cooling System ErrorFault Code 29,518645,12,DCU_ECU
Electric Drive Unit OvercurrentFault Code 6,518646,12,DCU_ECU
Vehicle Speed Sensor FaultFault Code 3,518647,12,DCU_ECU
Charging Station MismatchFault Code 3,518648,12,DCU_ECU
Electric Drive Unit OvercurrentFault Code 30,518649,12,DCU_ECU
Traction Control System FailureFault Code 22,518650,12,DCU_ECU
Traction Control System FailureFault Code 15,518651,12,DCU_ECU
Inverter OverloadFault Code 14,518652,12,DCU_ECU
Vehicle Speed Sensor FaultFault Code 3,518653,12,DCU_ECU
Battery OverheatingFault Code 10,518654,12,DCU_ECU
Brake Pressure Sensor ErrorFault Code 9,518655,12,DCU_ECU
Drive Motor OverloadFault Code 24,518656,12,DCU_ECU
Isolation Fault DetectedFault Code 2,518657,12,DCU_ECU
Battery OverheatingFault Code 18,518658,12,DCU_ECU
Battery OverheatingFault Code 18,518659,12,DCU_ECU
Powertrain Communication TimeoutFault Code 28,518660,12,DCU_ECU
HVAC System FaultFault Code 8,518661,12,DCU_ECU
DC-DC Converter MalfunctionFault Code 26,518662,12,DCU_ECU
Battery State of Charge ErrorFault Code 16,518663,12,DCU_ECU
Powertrain Communication TimeoutFault Code 5,518664,12,DCU_ECU
DC-DC Converter MalfunctionFault Code 22,518665,12,DCU_ECU
HVAC System FaultFault Code 22,518666,12,DCU_ECU
Battery Cooling System ErrorFault Code 22,518667,12,DCU_ECU
Motor Controller FaultFault Code 3,518668,12,DCU_ECU
Charge Port Communication ErrorFault Code 7,518669,12,DCU_ECU
Isolation Fault DetectedFault Code 18,518670,12,DCU_ECU
Electric Drive Unit OvercurrentFault Code 30,518671,12,DCU_ECU
Electric Drive Unit OvercurrentFault Code 20,518672,12,DCU_ECU
Inverter OverloadFault Code 25,518601,12,DCU_ECU
Isolation Fault DetectedFault Code 3,518602,12,DCU_ECU
High Voltage DisconnectFault Code 17,518603,12,DCU_ECU
Traction Control System FailureFault Code 13,518604,12,DCU_ECU
Charge Port Communication ErrorFault Code 30,518605,12,DCU_ECU
Thermal Management System FailureFault Code 15,518606,12,DCU_ECU
Vehicle Speed Sensor FaultFault Code 21,518607,12,DCU_ECU
Motor Controller FaultFault Code 23,518608,12,DCU_ECU
Inverter OverloadFault Code 17,518609,12,DCU_ECU
Drive Motor OverloadFault Code 17,518610,12,DCU_ECU
Brake Pressure Sensor ErrorFault Code 30,518611,12,DCU_ECU
Regenerative Braking ErrorFault Code 21,518612,12,DCU_ECU
Vehicle Speed Sensor FaultFault Code 12,518613,12,DCU_ECU
Inverter OverloadFault Code 20,518614,12,DCU_ECU
Battery OverheatingFault Code 2,518615,12,DCU_ECU
Thermal Management System FailureFault Code 18,518616,12,DCU_ECU
Traction Control System FailureFault Code 30,518617,12,DCU_ECU
Battery OverheatingFault Code 12,518618,12,DCU_ECU
Electric Drive Unit OvercurrentFault Code 13,518619,12,DCU_ECU
Brake Pressure Sensor ErrorFault Code 30,518620,12,DCU_ECU
Electric Drive Unit OvercurrentFault Code 4,518621,12,DCU_ECU
Regenerative Braking ErrorFault Code 6,518622,12,DCU_ECU
HVAC System FaultFault Code 24,518623,12,DCU_ECU
Battery OverheatingFault Code 16,518624,12,DCU_ECU
Battery State of Charge ErrorFault Code 8,518625,12,DCU_ECU
Drive Motor OverloadFault Code 20,518626,12,DCU_ECU
HVAC System FaultFault Code 3,518627,12,DCU_ECU
Motor Controller FaultFault Code 26,518628,12,DCU_ECU
Battery Cell ImbalanceFault Code 2,518629,12,DCU_ECU
Traction Control System FailureFault Code 6,518630,12,DCU_ECU
Battery Cooling System ErrorFault Code 10,518631,12,DCU_ECU
Regenerative Braking ErrorFault Code 18,518632,12,DCU_ECU
Charge Port Communication ErrorFault Code 11,518511,12,DCU_ECU
Thermal Management System FailureFault Code 31,518512,12,DCU_ECU
Vehicle Speed Sensor FaultFault Code 27,518521,12,DCU_ECU
Battery OverheatingFault Code 7,518522,12,DCU_ECU
Charge Port Communication ErrorFault Code 29,518523,12,DCU_ECU
Thermal Management System FailureFault Code 16,518524,12,DCU_ECU
Vehicle Speed Sensor FaultFault Code 20,518496,12,DCU_ECU
Motor Controller FaultFault Code 28,518497,12,DCU_ECU
Brake Pressure Sensor ErrorFault Code 9,518499,12,DCU_ECU
Vehicle Speed Sensor FaultFault Code 20,518496,13,DCU_ECU
Vehicle Speed Sensor FaultFault Code 20,518496,10,DCU_ECU
Vehicle Speed Sensor FaultFault Code 20,518496,2,DCU_ECU
Inverter OverloadFault Code 20,518525,12,DCU_ECU
Motor Controller FaultFault Code 28,518497,13,DCU_ECU
Motor Controller FaultFault Code 28,518497,10,DCU_ECU
Motor Controller FaultFault Code 28,518497,2,DCU_ECU
Brake Pressure Sensor ErrorFault Code 9,518499,2,DCU_ECU
Brake Pressure Sensor ErrorFault Code 9,518499,10,DCU_ECU
High Voltage DisconnectFault Code 8,518526,12,DCU_ECU
Charge Port Communication ErrorFault Code 5,518724,14,DCU_ECU
High Voltage DisconnectFault Code 1,518527,12,DCU_ECU
Drive Motor OverloadFault Code 8,518528,12,DCU_ECU
Charge Port Communication ErrorFault Code 9,518537,12,DCU_ECU
DC-DC Converter MalfunctionFault Code 30,518538,12,DCU_ECU
Vehicle Speed Sensor FaultFault Code 16,518513,12,DCU_ECU
Electric Drive Unit OvercurrentFault Code 28,518539,12,DCU_ECU
Isolation Fault DetectedFault Code 14,518540,12,DCU_ECU
Regenerative Braking ErrorFault Code 4,518541,12,DCU_ECU
High Voltage DisconnectFault Code 9,518542,12,DCU_ECU
Charge Port Communication ErrorFault Code 30,518529,12,DCU_ECU
Battery Cell ImbalanceFault Code 18,518530,12,DCU_ECU
Traction Control System FailureFault Code 6,518531,12,DCU_ECU
Motor Controller FaultFault Code 28,518532,12,DCU_ECU
Battery State of Charge ErrorFault Code 4,518533,12,DCU_ECU
Powertrain Communication TimeoutFault Code 24,518534,12,DCU_ECU
Electric Drive Unit OvercurrentFault Code 4,518514,12,DCU_ECU
Motor Controller FaultFault Code 19,518535,12,DCU_ECU
Traction Control System FailureFault Code 6,518536,12,DCU_ECU
DC-DC Converter MalfunctionFault Code 10,518508,12,DCU_ECU
DC-DC Converter MalfunctionFault Code 24,518509,12,DCU_ECU
Charging Station MismatchFault Code 3,518510,12,DCU_ECU
HVAC System FaultFault Code 24,518515,12,DCU_ECU
Isolation Fault DetectedFault Code 6,518516,12,DCU_ECU
Battery OverheatingFault Code 19,518517,12,DCU_ECU
Battery State of Charge ErrorFault Code 2,518518,12,DCU_ECU
Inverter OverloadFault Code 4,518519,12,DCU_ECU
Electric Drive Unit OvercurrentFault Code 21,518520,12,DCU_ECU
Vehicle Speed Sensor FaultFault Code 21,518723,18,DCU_ECU
Vehicle Speed Sensor FaultFault Code 21,518723,1,DCU_ECU
Inverter OverloadFault Code 19,518639,13,DCU_ECU
Motor Controller FaultFault Code 28,518125,23,DCU_ECU
Motor Controller FaultFault Code 28,518125,22,DCU_ECU
High Voltage DisconnectFault Code 29,518128,23,DCU_ECU
Battery OverheatingFault Code 14,518128,22,DCU_ECU
Drive Motor OverloadFault Code 25,518127,23,DCU_ECU
Drive Motor OverloadFault Code 25,518127,22,DCU_ECU
Charging Station MismatchFault Code 2,518129,23,DCU_ECU
Charging Station MismatchFault Code 2,518129,22,DCU_ECU
Powertrain Communication TimeoutFault Code 26,518126,23,DCU_ECU
Powertrain Communication TimeoutFault Code 26,518126,22,DCU_ECU
Inverter OverloadFault Code 11,518130,23,DCU_ECU
Inverter OverloadFault Code 11,518130,22,DCU_ECU
Charging Station MismatchFault Code 23,518131,23,DCU_ECU
Charging Station MismatchFault Code 23,518131,22,DCU_ECU
Charging Station MismatchFault Code 26,518132,23,DCU_ECU
Charging Station MismatchFault Code 26,518132,22,DCU_ECU
Powertrain Communication TimeoutFault Code 29,518133,23,DCU_ECU
Powertrain Communication TimeoutFault Code 29,518133,22,DCU_ECU
High Voltage DisconnectFault Code 6,518134,23,DCU_ECU
High Voltage DisconnectFault Code 6,518134,22,DCU_ECU
Electric Drive Unit OvercurrentFault Code 29,518135,23,DCU_ECU
Electric Drive Unit OvercurrentFault Code 29,518135,22,DCU_ECU
Battery Cell ImbalanceFault Code 6,518136,23,DCU_ECU
Battery Cell ImbalanceFault Code 6,518136,22,DCU_ECU
Brake Pressure Sensor ErrorFault Code 7,518137,23,DCU_ECU
Brake Pressure Sensor ErrorFault Code 7,518137,22,DCU_ECU
Regenerative Braking ErrorFault Code 4,518138,23,DCU_ECU
Regenerative Braking ErrorFault Code 4,518138,22,DCU_ECU
Electric Drive Unit OvercurrentFault Code 27,70001,22,DCU_ECU
Regenerative Braking ErrorFault Code 12,70002,22,DCU_ECU
Regenerative Braking ErrorFault Code 27,70003,22,DCU_ECU
Traction Control System FailureFault Code 24,70004,22,DCU_ECU
Motor Controller FaultFault Code 20,70006,22,DCU_ECU
Electric Drive Unit OvercurrentFault Code 5,70005,22,DCU_ECU
DC-DC Converter MalfunctionFault Code 26,518109,4,DCU_ECU
Electric Drive Unit OvercurrentFault Code 18,518109,5,DCU_ECU
Isolation Fault DetectedFault Code 10,518109,3,DCU_ECU
Traction Control System FailureFault Code 6,518109,0,DCU_ECU
Regenerative Braking ErrorFault Code 26,518109,1,DCU_ECU
HVAC System FaultFault Code 28,518109,2,DCU_ECU
Regenerative Braking ErrorFault Code 24,518105,4,DCU_ECU
Traction Control System FailureFault Code 25,518105,3,DCU_ECU
Thermal Management System FailureFault Code 11,518105,0,DCU_ECU
Brake Pressure Sensor ErrorFault Code 24,518105,1,DCU_ECU
Electric Drive Unit OvercurrentFault Code 25,518105,2,DCU_ECU
Drive Motor OverloadFault Code 5,518106,3,DCU_ECU
Charging Station MismatchFault Code 21,518106,0,DCU_ECU
Motor Controller FaultFault Code 15,518106,1,DCU_ECU
Battery Cooling System ErrorFault Code 2,518106,4,DCU_ECU
Battery Cell ImbalanceFault Code 8,518106,2,DCU_ECU
HVAC System FaultFault Code 22,518107,3,DCU_ECU
HVAC System FaultFault Code 28,518107,0,DCU_ECU
High Voltage DisconnectFault Code 31,518107,1,DCU_ECU
Drive Motor OverloadFault Code 2,518107,2,DCU_ECU
Drive Motor OverloadFault Code 7,518108,4,DCU_ECU
Battery OverheatingFault Code 17,518108,3,DCU_ECU
Vehicle Speed Sensor FaultFault Code 21,518108,0,DCU_ECU
Traction Control System FailureFault Code 18,518108,1,DCU_ECU
Thermal Management System FailureFault Code 16,518108,2,DCU_ECU
DC-DC Converter MalfunctionFault Code 27,518100,2,DCU_ECU
DC-DC Converter MalfunctionFault Code 2,518104,18,DCU_ECU
DC-DC Converter MalfunctionFault Code 9,518104,14,DCU_ECU
High Voltage DisconnectFault Code 31,518104,5,DCU_ECU
Drive Motor OverloadFault Code 14,518104,0,DCU_ECU
Isolation Fault DetectedFault Code 28,518104,2,DCU_ECU
Inverter OverloadFault Code 30,518104,10,DCU_ECU
Brake Pressure Sensor ErrorFault Code 11,518104,15,DCU_ECU
Battery Cell ImbalanceFault Code 26,518104,1,DCU_ECU
Vehicle Speed Sensor FaultFault Code 23,518104,12,DCU_ECU
Charge Port Communication ErrorFault Code 14,518104,13,DCU_ECU
Charge Port Communication ErrorFault Code 26,518104,6,DCU_ECU
Drive Motor OverloadFault Code 11,518104,4,DCU_ECU
High Voltage DisconnectFault Code 6,518104,9,DCU_ECU
Motor Controller FaultFault Code 4,518104,11,DCU_ECU
Motor Controller FaultFault Code 6,518104,7,DCU_ECU
Drive Motor OverloadFault Code 1,518104,8,DCU_ECU
Brake Pressure Sensor ErrorFault Code 15,518104,3,DCU_ECU
Charging Station MismatchFault Code 20,518101,19,DCU_ECU
Charge Port Communication ErrorFault Code 23,518495,2,DCU_ECU
Battery OverheatingFault Code 18,518492,2,DCU_ECU
Brake Pressure Sensor ErrorFault Code 10,683,22,DCU_ECU
Drive Motor OverloadFault Code 15,683,2,DCU_ECU
Inverter OverloadFault Code 7,518098,2,DCU_ECU
Vehicle Speed Sensor FaultFault Code 3,518090,3,DCU_ECU
Inverter OverloadFault Code 22,518094,14,DCU_ECU
Motor Controller FaultFault Code 26,518094,22,DCU_ECU
Isolation Fault DetectedFault Code 2,518094,13,DCU_ECU
HVAC System FaultFault Code 12,683,23,DCU_ECU
DC-DC Converter MalfunctionFault Code 7,518090,30,DCU_ECU
Inverter OverloadFault Code 10,683,31,DCU_ECU
Inverter OverloadFault Code 2,683,11,DCU_ECU
Isolation Fault DetectedFault Code 29,683,24,DCU_ECU
Inverter OverloadFault Code 19,683,12,DCU_ECU
HVAC System FaultFault Code 2,683,14,DCU_ECU
